Target,Hiretype,Title,Age,Original State,PinCode,Source,IT,Joining Center,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided
Joined,Re hire,Ms,24.01643836,Tamil Nadu,600103,PORTAL,0,Chennai,44,FALSE,2,Post Grad,1,0,100%,0,0,0,1,0
Joined,New Employee,Mr,33.46849315,Karnataka,560093,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,27.7369863,Andhra Pradesh,500081,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
Joined,New Employee,Mr,42.29589041,Karnataka,560093,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,0,0,10%,1,0,0,1,0
Joined,New Employee,Mr,36.51780822,Andhra Pradesh,521321,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Mr,25.24109589,Gujarat,382480,PORTAL,1,Bangalore,44,FALSE,2,Post Grad,0,0,36%,0,1,0,1,0
Joined,New Employee,Mr,24.32054795,Karnataka,560078,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,38%,0,0,0,1,0
Joined,New Employee,Mr,26.77260274,Karnataka,560100,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,3%,0,0,0,1,0
OfferDeclined,New Employee,Mr,27.82191781,Tamil Nadu,632512,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,28%,0,0,0,1,0
OfferDeclined,New Employee,Mr,27.23835616,Karnataka,560045,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,46%,0,0,0,1,0
Joined,New Employee,Mr,26.37808219,Karnataka,560034,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.69315068,Karnataka,560068,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0
Joined,New Employee,Mr,28.13150685,Karnataka,560045,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,33%,0,0,0,1,0
Joined,Transfer,Mr,40.49315068,Karnataka,560046,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,0,0,10%,0,0,0,1,0
OfferDeclined,Re hire,Mr,26.48493151,Karnataka,560026,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,17%,0,0,0,1,0
OfferDeclined,New Employee,Mr,26.07123288,West Bengal,700055,WALK-IN,0,Bangalore,44,FALSE,2,Post Grad,1,0,42%,0,1,0,1,0
Joined,New Employee,Ms,27.28219178,Andhra Pradesh,500032,CONSULTANCY,0,Gurgaon,44,FALSE,2,Post Grad,1,0,19%,0,1,0,1,0
Joined,New Employee,Ms,26.36712329,Kerala,680002,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,23%,0,1,0,1,0
Joined,New Employee,Ms,32.1369863,Karnataka,560087,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Mr,27.15890411,Karnataka,560083,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,-15%,0,0,0,1,0
Joined,New Employee,Mr,24.55342466,Karnataka,560068,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,14%,0,0,0,1,0
Joined,New Employee,Mr,25.50684932,Karnataka,560045,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Ms,25.45205479,Karnataka,560053,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,34%,0,0,0,1,0
Joined,New Employee,Mr,30.18356164,Karnataka,562157,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Ms,27.17260274,Karnataka,560047,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
Joined,New Employee,Ms,25.35342466,Karnataka,560024,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
Joined,New Employee,Ms,26.69863014,Andhra Pradesh,500032,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,25%,0,1,0,1,0
OfferDeclined,Re hire,Mr,32.36164384,Karnataka,560040,EMPLOYEE REFERRAL,0,Bangalore,32,FALSE,2,Post Grad,1,0,10%,1,0,0,1,0
Joined,Re hire,Mr,26.50136986,Kerala,679503,PORTAL,0,Kochi,42,TRUE,2,Post Grad,1,0,0%,0,1,0,0,FALSE
OfferDeclined,Re hire,Mr,32.50684932,Karnataka,560043,PORTAL,0,Bangalore,32,FALSE,2,Post Grad,1,0,13%,1,0,0,1,0
OfferDeclined,New Employee,Mr,33.44657534,West Bengal,700059,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Mr,36.5890411,Andhra Pradesh,500019,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,23%,0,1,0,1,0
Joined,New Employee,Mr,32.97808219,West Bengal,700156,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
Joined,New Employee,Mr,32.53972603,West Bengal,700102,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,21%,0,1,0,1,0
Joined,New Employee,Mr,34.29863014,West Bengal,700026,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,20%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.87671233,West Bengal,700025,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
Joined,New Employee,Mr,24.48767123,West Bengal,700102,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.36164384,West Bengal,700014,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
Joined,New Employee,Ms,28.76986301,West Bengal,700039,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
Joined,New Employee,Ms,27.02739726,West Bengal,700041,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Ms,27.36164384,West Bengal,700028,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Mr,27.30136986,West Bengal,700060,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
Joined,New Employee,Mr,30.92054795,West Bengal,700078,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.29041096,West Bengal,700037,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Mr,34.09863014,West Bengal,700026,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Mr,32.79452055,West Bengal,700067,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,100%,0,1,0,1,0
OfferDeclined,New Employee,Mr,30.36438356,New Delhi,110075,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,0,0,13%,0,0,0,1,0
Joined,Transfer,Mr,33.96986301,Karnataka,560024,GDS LEAP,0,Bangalore,32,FALSE,2,Post Grad,1,0,0%,0,0,0,0,FALSE
Joined,New Employee,Mr,33.36164384,Andhra Pradesh,500072,CONSULTANCY,0,Bangalore,32,FALSE,2,Post Grad,1,0,34%,0,1,0,1,0
OfferDeclined,New Employee,Mr,41.67123288,West Bengal,711109,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
Joined,New Employee,Mr,26.30410959,Karnataka,560032,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE
Joined,New Employee,Mr,22.01369863,Karnataka,560080,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.18630137,Karnataka,560087,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.90684932,Karnataka,560023,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,26.75890411,Karnataka,560076,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,Transfer,Ms,48.73424658,Uttar Pradesh,201301,PORTAL,0,Gurgaon,32,FALSE,2,Post Grad,1,0,100%,0,0,0,1,0
Joined,New Employee,Ms,34.6,Andhra Pradesh,500091,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
Joined,New Employee,Ms,22.79726027,Karnataka,560005,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,29.89041096,Karnataka,560056,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Ms,27.51232877,Karnataka,560043,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,10%,0,0,0,1,0
Joined,New Employee,Mr,23.71780822,Karnataka,560037,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,17%,0,0,0,1,0
Joined,New Employee,Ms,23.17260274,Karnataka,560085,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,40%,0,0,0,1,0
Joined,New Employee,Ms,25.73972603,Karnataka,560098,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,18%,0,0,0,1,0
Joined,New Employee,Ms,29.06027397,Karnataka,560002,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,54%,0,0,0,1,0
OfferDeclined,Re hire,Ms,32.52328767,Karnataka,560018,PORTAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,8%,0,0,0,1,0
Joined,New Employee,Ms,29.51780822,Haryana,122008,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,26%,0,0,0,1,0
OfferDeclined,New Employee,Mr,29.05205479,West Bengal,700089,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,23%,0,1,0,1,0
Joined,New Employee,Ms,25.87671233,Karnataka,560103,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,39.98630137,New Delhi,110017,PORTAL,0,Gurgaon,32,FALSE,2,Post Grad,0,0,30%,1,0,0,1,0
OfferDeclined,New Employee,Mr,30.65479452,New Delhi,110052,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
Joined,New Employee,Mr,31.89863014,Haryana,122003,EMPLOYEE REFERRAL,0,Gurgaon,42,FALSE,2,Post Grad,1,0,23%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.35342466,Uttar Pradesh,201305,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
Joined,New Employee,Mr,37.10684932,Andhra Pradesh,500050,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,23%,0,1,0,1,0
Joined,New Employee,Ms,30.86849315,New Delhi,110018,CONSULTANCY,0,Gurgaon,42,FALSE,2,Post Grad,1,0,22%,0,0,0,1,0
Joined,New Employee,Ms,23.28219178,Karnataka,560028,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,35%,0,0,0,1,0
Joined,New Employee,Ms,31.46575342,Karnataka,560072,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
Joined,New Employee,Ms,22.43835616,Karnataka,560043,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,3%,0,0,0,1,0
Joined,New Employee,Ms,25.72876712,Karnataka,560003,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,20%,0,0,0,1,0
Joined,New Employee,Ms,25.19726027,Karnataka,560029,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,56%,0,0,0,1,0
Joined,New Employee,Ms,26.26027397,Karnataka,560087,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.90684932,Karnataka,560094,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,31.80547945,Karnataka,560072,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,48%,0,0,0,1,0
OfferDeclined,New Employee,Ms,25.88767123,Karnataka,560037,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0
Joined,New Employee,Mr,31.31780822,Karnataka,560067,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,3%,0,0,0,1,0
OfferDeclined,New Employee,Ms,24.17808219,Karnataka,560039,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,33%,0,0,0,1,0
Joined,New Employee,Mr,26.80273973,Karnataka,560102,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,32%,0,0,0,1,0
Joined,New Employee,Ms,28.38630137,Karnataka,560043,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,23.52876712,Karnataka,560016,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,24.73972603,Karnataka,560040,PORTAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,47%,0,0,0,1,0
Joined,New Employee,Mr,28.14794521,Andhra Pradesh,522006,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,27%,0,1,0,1,0
Joined,New Employee,Ms,24.3260274,Tamil Nadu,600018,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,28.21917808,Uttar Pradesh,201301,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,27.58082192,Orissa,769042,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,26.87123288,Kerala,678004,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,25.08493151,Tamil Nadu,600034,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,26.31780822,Maharashtra,400019,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,23.7260274,Madhya Pradesh,262023,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,25.73972603,Maharashtra,416003,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,25.14520548,Orissa,751012,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,24.50958904,Tamil Nadu,600034,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,27.70136986,Tamil Nadu,600034,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,30.64931507,Maharashtra,400092,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,29.02739726,Gujarat,390023,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Ms,23.01643836,Maharashtra,400095,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,27.03561644,Maharashtra,440022,CAMPUS,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,1,0,1,0
Joined,New Employee,Mr,26.70410959,Maharashtra,400006,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Mr,26.05205479,New Delhi,110091,CAMPUS,0,Gurgaon,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Mr,27.63013699,Maharashtra,410057,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Ms,27.54794521,Chhattisgarh,492001,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Ms,26.96986301,Uttar Pradesh,250004,CAMPUS,0,Gurgaon,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Ms,26.65205479,Karnataka,563135,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Ms,33.37260274,Karnataka,560016,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,0,0,19%,0,0,0,1,0
OfferDeclined,New Employee,Ms,24.90684932,Kerala,682304,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Mr,27.52876712,Kerala,679513,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Mr,35.3890411,Kerala,689699,CONSULTANCY,0,Kochi,42,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
Joined,New Employee,Ms,33.34794521,Kerala,683104,CONSULTANCY,0,Kochi,42,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Ms,34.03561644,Kerala,682301,EMPLOYEE REFERRAL,0,Kochi,42,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Ms,27.38356164,Kerala,678553,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.91232877,Kerala,673303,EMPLOYEE REFERRAL,0,Kochi,44,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
Joined,New Employee,Ms,28.32328767,Maharashtra,411057,CAMPUS,0,Gurgaon,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
Joined,New Employee,Ms,28.68219178,Maharashtra,411057,CAMPUS,0,Bangalore,42,FALSE,2,Post Grad,0,0,100%,1,1,0,1,0
OfferDeclined,New Employee,Ms,32.44657534,Kerala,686661,CONSULTANCY,0,Kochi,44,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Mr,31.39452055,Kerala,681562,EMPLOYEE REFERRAL,0,Kochi,42,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
OfferDeclined,New Employee,Mr,26.85205479,Karnataka,560095,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,25%,0,0,0,1,0
Joined,New Employee,Ms,27.21917808,Karnataka,560037,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,28%,0,0,0,1,0
OfferDeclined,New Employee,Mr,26.63287671,Andhra Pradesh,500084,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
Joined,New Employee,Mr,33.12876712,Kerala,683594,EMPLOYEE REFERRAL,0,Kochi,42,FALSE,2,Post Grad,1,0,13%,0,0,0,1,0
Joined,New Employee,Mr,28.56164384,Karnataka,560102,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,25%,0,0,0,1,0
OfferDeclined,New Employee,Mr,24.4630137,Andhra Pradesh,509325,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Mr,32.13972603,Karnataka,560077,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,40%,0,0,0,1,0
OfferDeclined,New Employee,Mr,26.26027397,Karnataka,560068,EMPLOYEE REFERRAL,1,Bangalore,42,FALSE,2,Post Grad,0,0,28%,0,0,0,1,0
Joined,New Employee,Mr,25.17534247,Karnataka,560066,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,50%,0,0,0,1,0
Joined,New Employee,Mr,29.26575342,Karnataka,560037,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
OfferDeclined,New Employee,Mr,24.38082192,Karnataka,560064,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,32%,0,0,0,1,0
OfferDeclined,New Employee,Ms,26.64657534,Karnataka,560035,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0
Joined,New Employee,Ms,23.07671233,Karnataka,560036,EMPLOYEE REFERRAL,1,Bangalore,4,FALSE,2,Post Grad,0,0,100%,0,0,1,1,0
OfferDeclined,New Employee,Mr,27.92876712,Karnataka,560043,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.95890411,Karnataka,560067,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,32%,0,0,0,1,0
Joined,New Employee,Mr,32.23013699,Karnataka,560043,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
OfferDeclined,New Employee,Mr,25.16164384,West Bengal,700089,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,43%,0,1,0,1,0
OfferDeclined,New Employee,Mr,25.96986301,Karnataka,560048,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,24%,0,0,0,1,0
OfferDeclined,New Employee,Mr,30.41643836,Karnataka,560033,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,34%,0,0,0,1,0
OfferDeclined,New Employee,Mr,25.76986301,Karnataka,560028,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,29%,0,0,0,1,0
Joined,New Employee,Mr,24.58630137,Karnataka,560059,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,11%,0,0,0,1,0
Joined,New Employee,Ms,40.77260274,Karnataka,560075,EMPLOYEE REFERRAL,1,Bangalore,44,FALSE,2,Post Grad,0,0,3%,0,0,0,1,0
Joined,New Employee,Mr,25.28767123,Karnataka,560100,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,35%,0,0,0,1,0
OfferDeclined,New Employee,Ms,27.09863014,Karnataka,560093,CONSULTANCY,1,Bangalore,44,FALSE,2,Post Grad,0,0,20%,0,0,0,1,0
OfferDeclined,New Employee,Mr,27.88219178,Karnataka,560068,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,30%,0,0,0,1,0
Joined,New Employee,Mr,26.03287671,Kerala,682006,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,23%,0,1,0,1,0
OfferDeclined,New Employee,Mr,25.42739726,Tamil Nadu,600128,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,0,0,37%,0,1,0,1,0
Joined,New Employee,Mr,27.91780822,West Bengal,700038,CONSULTANCY,0,Bangalore,44,FALSE,2,Post Grad,1,0,17%,0,1,0,1,0
Joined,New Employee,Mr,29.74246575,Karnataka,560043,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
Joined,Re hire,Mr,23.86849315,Karnataka,570023,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,19%,0,0,0,1,0
Joined,New Employee,Ms,28.71506849,Karnataka,560016,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,22%,0,0,0,1,0
Joined,New Employee,Ms,24.8739726,Karnataka,560079,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,26%,0,0,0,1,0
Joined,New Employee,Ms,29.06575342,New Delhi,110091,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,0,0,2%,0,0,0,1,0
Joined,New Employee,Mr,41.4630137,Haryana,110043,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,0,0,0%,0,0,0,0,FALSE
Joined,New Employee,Mr,29.62739726,Haryana,122002,PORTAL,0,Gurgaon,42,FALSE,2,Post Grad,0,0,3%,0,0,0,1,0
Joined,New Employee,Mr,32.44383562,Karnataka,560092,CONSULTANCY,1,Bangalore,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
OfferDeclined,Re hire,Ms,25.13424658,Karnataka,560004,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,6%,0,0,0,1,0
Joined,New Employee,Ms,29.21917808,Karnataka,560021,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,23%,0,0,0,1,0
Joined,New Employee,Mr,27.3260274,Karnataka,560049,CONSULTANCY,0,Bangalore,42,FALSE,2,Post Grad,1,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Mr,28.29315068,Karnataka,560087,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,29.06849315,Karnataka,560094,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,25%,0,1,0,1,0
Joined,New Employee,Mr,25.33972603,Tamil Nadu,600033,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,23%,0,1,0,1,0
OfferDeclined,New Employee,Mr,26.4739726,Andhra Pradesh,500032,EMPLOYEE REFERRAL,0,Bangalore,44,FALSE,2,Post Grad,1,0,24%,0,1,0,1,0
Joined,New Employee,Ms,39.84657534,Karnataka,560048,EMPLOYEE REFERRAL,0,Bangalore,42,FALSE,2,Post Grad,0,0,46%,0,0,0,1,0
Joined,Re hire,Mr,29.90684932,Tamil Nadu,600042,PORTAL,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,24.53424658,Tamil Nadu,600042,EMPLOYEE REFERRAL,0,Chennai,42,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Ms,22.05205479,Tamil Nadu,600024,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,25.41369863,Tamil Nadu,600003,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
OfferDeclined,New Employee,Ms,23.79178082,Tamil Nadu,600078,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
Joined,New Employee,Mr,23.2,Tamil Nadu,600063,EMPLOYEE REFERRAL,0,Chennai,44,FALSE,2,Post Grad,0,0,100%,0,0,0,1,0
