OverallStatus,Status,Hiretype,RecruiterGPN,Title,Age,Original State,PinCode,Source,Department,IT,Joining Center,Facility,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Stipend,Experienced,IsNoticePeriodReimbursementProvided,ExpectedJoiningDate,ActualJoiningDate,Target,dum_hiretype,dum_rec,dum_title,date,date1,dum_State,dum_Source,dum_Department,dum_Joining_Center,dum_Rank,dummy_IsRotationalShift,dum_Qual,joiningmonth
Joined,OfferAccepted,Transfer,XE020M32824,1,31.63835616,Karnataka,560016,GDS LEAP,Tax Operation Support,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.05,0,0,0,1,0,01-09-2018,01-09-2018,1,3,3,NA,16-10-2019,16-10-2019 05:30,1,5,8,1,2,0,1,9
Joined,OfferAccepted,New Employee,XE020M39949,0,29.59452055,West Bengal,700098,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.24,0,1,0,1,0,08-10-2018,08-10-2018,1,1,4,NA,16-10-2019,16-10-2019 05:30,5,3,4,1,2,0,1,10
Joined,OfferAccepted,New Employee,XE020M24041,1,23.81369863,Andhra Pradesh,515002,CAMPUS,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,1,Post Grad,0,0,1,0,0,1,1,0,10-09-2018,10-09-2018,1,1,5,NA,16-10-2019,16-10-2019 05:30,4,4,4,1,3,0,1,9
Joined,OfferAccepted,New Employee,XE020M42382,1,28.42739726,Karnataka,560043,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.37,0,0,0,1,0,12-11-2018,12-11-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,1,2,3,1,2,0,1,11
OfferDeclined,OfferDeclined,New Employee,XE020M32824,0,30.6109589,Haryana,122001,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.21,0,0,0,1,0,15-10-2018,NA,0,1,3,NA,16-10-2019,16-10-2019 05:30,7,2,3,2,2,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M51545,1,30.79726027,Haryana,122001,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.29,0,0,0,1,0,19-11-2018,NA,0,1,7,NA,16-10-2019,16-10-2019 05:30,7,2,3,2,2,0,1,11
OfferDeclined,OfferDeclined,New Employee,XE020M51545,0,32.54794521,New Delhi,110091,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.24,0,0,0,1,0,19-11-2018,NA,0,1,7,NA,16-10-2019,16-10-2019 05:30,6,2,3,2,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M51545,0,35.20273973,Karnataka,560066,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.3,0,0,0,1,0,01-10-2018,01-10-2018,1,1,7,NA,16-10-2019,16-10-2019 05:30,1,2,3,1,2,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M51545,0,29.84931507,Karnataka,560032,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.35,0,0,0,1,0,19-11-2018,NA,0,1,7,NA,16-10-2019,16-10-2019 05:30,1,2,3,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M51545,1,29.96164384,New Delhi,110027,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.27,0,0,0,1,0,17-12-2018,17-12-2018,1,1,7,NA,16-10-2019,16-10-2019 05:30,6,2,3,2,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M51545,0,27.88767123,Uttar Pradesh,282007,CONSULTANCY,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.25,0,1,0,1,0,22-10-2018,22-10-2018,1,1,7,NA,16-10-2019,16-10-2019 05:30,9,2,7,1,2,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M39949,1,40.25753425,Karnataka,560038,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,0,0,0.26,1,0,0,1,0,12-11-2018,NA,0,1,4,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,4,0,1,11
Joined,OfferAccepted,New Employee,XE020M39949,0,28.46027397,Tamil Nadu,641035,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.25,0,1,0,1,0,12-11-2018,12-11-2018,1,1,4,NA,16-10-2019,16-10-2019 05:30,2,1,4,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M32824,0,22.40547945,Karnataka,560033,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,24-09-2018,24-09-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,9
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,43.63835616,Tamil Nadu,600125,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,0,0,0.13,0,1,0,1,0,31-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,2,3,2,1,4,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M00201,1,38.98630137,Telangana,500026,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,1,1,0.37,0,1,0,1,0,08-10-2018,NA,0,1,14,NA,16-10-2019,16-10-2019 05:30,9,2,3,1,4,0,1,10
Joined,OfferAccepted,New Employee,XE020M32824,0,23.79452055,Karnataka,560041,WALK-IN,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,24-09-2018,24-09-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,5,1,1,1,0,1,9
Joined,OfferAccepted,Re hire,XE020M42382,0,34.51232877,Karnataka,560092,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.17,0,0,0,1,0,19-11-2018,19-11-2018,1,2,2,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,2,0,1,11
Joined,OfferAccepted,Re hire,XE020M42382,1,28.48219178,Tamil Nadu,600087,PORTAL,GCR,0,Chennai,CHN DLF/EYLLP/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.17,0,0,0,1,0,24-09-2018,24-09-2018,1,2,2,NA,16-10-2019,16-10-2019 05:30,2,3,1,3,2,0,1,9
Joined,OfferAccepted,New Employee,XE020M32824,1,22.19726027,Karnataka,560079,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,01-10-2018,01-10-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,30.7260274,West Bengal,700156,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.3,0,1,0,1,0,19-11-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,5,2,3,1,2,0,1,11
OfferDeclined,OfferDeclined,New Employee,XE020M24041,1,23.21917808,Uttarakhand,244713,CAMPUS,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,1,Post Grad,0,0,1,0,0,1,1,0,15-10-2018,NA,0,1,5,NA,16-10-2019,16-10-2019 05:30,9,4,6,1,3,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,34.59452055,Maharashtra,400101,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.21,0,0,0,1,0,19-11-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,9,2,3,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M42382,0,37.98082192,Andhra Pradesh,500032,EMPLOYEE REFERRAL,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.31,0,1,0,1,0,29-10-2018,29-10-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,4,1,3,1,2,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,35.4,Maharashtra,422002,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.36,0,1,0,1,0,19-11-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,9,2,3,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M24041,1,24.75342466,Karnataka,563130,CAMPUS,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,1,Post Grad,0,0,1,0,0,1,1,0,15-10-2018,15-10-2018,1,1,5,NA,16-10-2019,16-10-2019 05:30,1,4,6,1,3,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,28.8109589,Andhra Pradesh,500024,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.33,0,1,0,1,0,19-11-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,4,2,3,1,2,0,1,11
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,30.58356164,West Bengal,700059,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.44,0,1,0,1,0,03-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,5,2,3,1,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M39949,0,31.78082192,Haryana,125001,EMPLOYEE REFERRAL,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.23,0,1,0,1,0,22-10-2018,22-10-2018,1,1,4,NA,16-10-2019,16-10-2019 05:30,7,1,6,1,1,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE021306642,0,24.90958904,Andhra Pradesh,500012,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.31,0,1,0,1,0,19-11-2018,NA,0,1,11,NA,16-10-2019,16-10-2019 05:30,4,2,3,1,2,0,1,11
OfferDeclined,OfferDeclined,New Employee,XE020M39949,0,28.25753425,Karnataka,560076,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.29,0,0,0,1,0,26-11-2018,NA,0,1,4,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M39949,0,32.28767123,Karnataka,560037,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.11,0,0,0,1,0,19-11-2018,19-11-2018,1,1,4,NA,16-10-2019,16-10-2019 05:30,1,3,4,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M51545,1,27.85753425,Karnataka,560091,EMPLOYEE REFERRAL,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.3,0,0,0,1,0,08-10-2018,08-10-2018,1,1,7,NA,16-10-2019,16-10-2019 05:30,1,1,7,1,1,0,1,10
Joined,OfferAccepted,New Employee,XE020M51545,0,27.16438356,West Bengal,700077,EMPLOYEE REFERRAL,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.4,0,1,0,1,0,05-11-2018,05-11-2018,1,1,7,NA,16-10-2019,16-10-2019 05:30,5,1,7,1,1,0,1,11
Joined,OfferAccepted,New Employee,XE020M51545,0,26.84383562,Karnataka,560103,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.17,0,0,0,1,0,15-10-2018,15-10-2018,1,1,7,NA,16-10-2019,16-10-2019 05:30,1,3,4,1,2,0,1,10
Joined,OfferAccepted,New Employee,XE020M32824,0,23.64931507,Karnataka,560064,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,08-10-2018,08-10-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,10
Joined,OfferAccepted,Transfer,XE020M39949,1,40.78356164,Karnataka,560035,GDS LEAP,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.09,0,0,0,1,0,01-10-2018,01-10-2018,1,3,4,NA,16-10-2019,16-10-2019 05:30,1,5,4,1,2,0,1,10
Joined,OfferAccepted,New Employee,XE020M00201,1,29.78356164,Karnataka,560093,EMPLOYEE REFERRAL,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,1,0.43,0,0,0,1,0,10-12-2018,10-12-2018,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,1,3,1,2,0,1,12
Joined,OfferAccepted,Re hire,XE020M42382,1,32.60821918,Maharashtra,422002,PORTAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,4,FALSE,2,Post Grad,1,0,1,0,0,1,1,0,29-10-2018,29-10-2018,1,2,2,NA,16-10-2019,16-10-2019 05:30,9,3,2,1,3,0,1,10
Joined,OfferAccepted,New Employee,XE020M32824,1,22.46027397,Karnataka,560021,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,15-10-2018,15-10-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,10
Joined,OfferAccepted,New Employee,XE020M42382,0,26.73150685,Andhra Pradesh,500035,WALK-IN,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.28,0,1,0,1,0,03-12-2018,03-12-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,4,5,3,1,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M42382,0,29.69315068,Karnataka,560075,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.25,0,1,0,1,0,24-12-2018,24-12-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,1,2,3,2,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M32824,0,25.98356164,Karnataka,560025,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,08-10-2018,08-10-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,10
OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,30.59452055,Andhra Pradesh,500084,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.33,0,1,0,1,0,03-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,4,2,3,1,2,0,1,12
Joined,OfferAccepted,Re hire,XE021305129,0,32.62739726,Kerala,695005,PORTAL,MENA,0,Trivandrum,TVM Thejaswini/All/NON-SEZ,44,TRUE,2,Post Grad,0,1,0.16,0,0,0,1,0,05-11-2018,05-11-2018,1,2,14,NA,16-10-2019,16-10-2019 05:30,3,3,8,4,1,0,1,11
Joined,OfferAccepted,New Employee,XE020M42382,0,25.18630137,Maharashtra,411038,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.31,0,1,0,1,0,07-01-2019,07-01-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,9,1,5,1,1,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,1,32.35616438,Karnataka,560068,ALTERNATE SOURCE,Tax Experience Management Team,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0,0,0,0,0,0,24-12-2018,24-12-2018,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,5,8,1,1,0,1,12
Joined,OfferAccepted,New Employee,XE020M42382,0,28.35342466,Maharashtra,411045,CONSULTANCY,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.31,0,1,0,1,0,07-01-2019,07-01-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,9,2,5,1,1,0,1,1
OfferDeclined,OfferDeclined,New Employee,XE020M51545,0,24.76164384,Karnataka,560115,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.17,0,0,0,1,0,31-12-2018,NA,0,1,7,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,1,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M51545,0,34.42465753,Andhra Pradesh,500011,PORTAL,GDS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0,0,1,0,0,0,29-10-2018,NA,0,1,7,NA,16-10-2019,16-10-2019 05:30,4,3,7,1,2,0,1,10
Joined,OfferAccepted,New Employee,XE020M32824,1,26.76438356,Karnataka,560103,PORTAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0,0,0,0,0,0,22-10-2018,22-10-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,3,1,1,1,0,1,10
Joined,OfferAccepted,New Employee,XE020M38015,1,23.09315068,Karnataka,560076,EMPLOYEE REFERRAL,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,29-10-2018,29-10-2018,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,6,1,1,0,1,10
Joined,OfferAccepted,New Employee,XE020M42382,0,25.70958904,Andhra Pradesh,500012,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.67,0,1,0,1,0,26-11-2018,26-11-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,4,2,2,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M42382,0,32.69041096,West Bengal,700025,CONSULTANCY,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.35,0,1,0,1,0,07-01-2019,07-01-2019,1,1,2,NA,16-10-2019,16-10-2019 05:30,5,2,2,1,2,0,1,1
OfferDeclined,OfferDeclined,Re hire,XE020M42382,0,29.41643836,West Bengal,712248,EMPLOYEE REFERRAL,PAS,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.18,0,1,0,1,0,24-12-2018,NA,0,2,2,NA,16-10-2019,16-10-2019 05:30,5,1,2,1,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M39949,1,23.05479452,Karnataka,560054,EMPLOYEE REFERRAL,Indirect,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,29-10-2018,29-10-2018,1,1,4,NA,16-10-2019,16-10-2019 05:30,1,1,5,1,1,0,1,10
Joined,OfferAccepted,Re hire,XE020M38015,1,31.4,Uttar Pradesh,201005,EMPLOYEE REFERRAL,GCR,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,44,FALSE,2,Post Grad,0,0,0.42,0,0,0,1,0,29-10-2018,29-10-2018,1,2,1,NA,16-10-2019,16-10-2019 05:30,9,1,1,2,1,0,1,10
Joined,OfferAccepted,Re hire,XE020M38015,1,24.49589041,Karnataka,560005,PORTAL,Transfer Pricing,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.14,0,0,0,1,0,29-10-2018,29-10-2018,1,2,1,NA,16-10-2019,16-10-2019 05:30,1,3,6,1,1,0,1,10
Joined,OfferAccepted,New Employee,XE020M00201,0,40.0739726,Karnataka,560073,EMPLOYEE REFERRAL,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,1,0,0.32,0,0,0,1,0,03-12-2018,03-12-2018,1,1,14,NA,16-10-2019,16-10-2019 05:30,1,1,3,1,4,0,1,12
Joined,OfferAccepted,New Employee,XE020M51545,0,31.09589041,Karnataka,560035,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.24,0,0,0,1,0,07-01-2019,07-01-2019,1,1,7,NA,16-10-2019,16-10-2019 05:30,1,3,4,1,2,0,1,1
Joined,OfferAccepted,New Employee,XE020M38015,0,32.43835616,Kerala,680011,WALK-IN,Transfer Pricing,0,Kochi,KOC Carnival/EYGDS/SEZ-SFT,42,FALSE,2,Post Grad,0,0,0.36,0,0,0,1,0,26-11-2018,26-11-2018,1,1,1,NA,16-10-2019,16-10-2019 05:30,3,5,6,4,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M32824,1,31.12328767,New Delhi,110034,WALK-IN,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.15,0,1,0,1,0,26-11-2018,26-11-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,6,5,1,1,2,0,1,11
Joined,OfferAccepted,New Employee,XE020M42382,1,29.39178082,Uttar Pradesh,229010,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.23,0,0,0,1,0,24-12-2018,24-12-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,9,2,3,2,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,30.49589041,Haryana,122001,CONSULTANCY,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.24,0,0,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,7,2,3,2,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M42382,1,32.16986301,Haryana,121003,EMPLOYEE REFERRAL,Tax Chat,0,Gurgaon,GGN UCP/All Entities/Non-SEZ,42,FALSE,2,Post Grad,1,0,0.25,0,0,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,7,1,3,2,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M39949,0,40.51232877,Karnataka,562125,PORTAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,32,FALSE,2,Post Grad,0,0,0.24,0,0,0,1,0,24-12-2018,NA,0,1,4,NA,16-10-2019,16-10-2019 05:30,1,3,4,1,4,0,1,12
Joined,OfferAccepted,New Employee,XE020M32824,1,32.97808219,Karnataka,560048,PORTAL,Tax Law Services,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.23,0,0,0,1,0,19-11-2018,19-11-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,3,8,1,2,0,1,11
Joined,OfferAccepted,Re hire,XE020M32824,0,24.52876712,Karnataka,560016,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0.11,0,0,0,1,0,12-11-2018,12-11-2018,1,2,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,11
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,31.84383562,West Bengal,713304,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.28,0,1,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,5,2,3,1,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,29.54794521,Andhra Pradesh,500028,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.27,0,1,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,4,2,3,1,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M42382,0,26.13424658,Andhra Pradesh,500013,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.2,0,1,0,1,0,24-12-2018,24-12-2018,1,1,2,NA,16-10-2019,16-10-2019 05:30,4,2,3,1,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,27.6630137,Andhra Pradesh,500028,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.26,0,1,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,4,2,3,1,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,30.38356164,Karnataka,560083,CONSULTANCY,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,1,0,0.24,0,0,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,1,2,3,1,2,0,1,12
OfferDeclined,OfferDeclined,New Employee,XE020M39949,0,28.59452055,Karnataka,560048,EMPLOYEE REFERRAL,Tax - TTT,1,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.25,0,0,0,1,0,28-01-2019,NA,0,1,4,NA,16-10-2019,16-10-2019 05:30,1,1,4,1,2,0,1,1
OfferDeclined,OfferDeclined,New Employee,XE020M42382,0,32.11232877,Karnataka,560037,EMPLOYEE REFERRAL,Tax Chat,0,Bangalore,BLR CORAL/EYGDS/SEZ,42,FALSE,2,Post Grad,0,0,0.32,0,0,0,1,0,24-12-2018,NA,0,1,2,NA,16-10-2019,16-10-2019 05:30,1,1,3,1,2,0,1,12
Joined,OfferAccepted,New Employee,XE020M32824,1,22.96712329,Kerala,686101,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,0,0,1,0,0,0,12-11-2018,12-11-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,3,1,1,1,1,0,1,11
Joined,OfferAccepted,New Employee,XE020M38015,0,24.95890411,Karnataka,560111,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,0,0,1,0,0,0,1,0,12-11-2018,12-11-2018,1,1,1,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,11
Joined,OfferAccepted,New Employee,XE020M32824,0,28.56438356,Karnataka,560043,EMPLOYEE REFERRAL,GCR,0,Bangalore,BLR CORAL/EYGDS/SEZ,44,FALSE,2,Post Grad,1,0,0.06,0,0,0,1,0,12-11-2018,12-11-2018,1,1,3,NA,16-10-2019,16-10-2019 05:30,1,1,1,1,1,0,1,11
