"","OfferId","OverallStatus","Status","Hiretype","RecruiterGPN","Title","Age","Original State","PinCode","Source","Department","IT","Joining Center","Facility","Rank","IsRotationalShift","NoticePeriod","Qualification1","Big four","DAndI","hike%","JoiningBonus","GoodsTransportationTravelEligibility","Stipend","Experienced","IsNoticePeriodReimbursementProvided","ExpectedJoiningDate","ActualJoiningDate","Target","dum_hiretype","dum_rec","dum_title","date","date1","dum_State","dum_Source","dum_Department","dum_Joining_Center","dum_Rank","dummy_IsRotationalShift","dum_Qual","joiningmonth"
"2023",35118,"Joined","OfferAccepted","New Employee","XE020M42382",1,23.36438356,"New Delhi",110062,"PORTAL","Indirect",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",1,0,0.13,0,0,0,1,"0",2019-02-18,2019-02-18,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,6,3,5,2,1,0,1,2
"2024",37717,"Joined","OfferAccepted","New Employee","XE020M42382",1,22.34520548,"Tamil Nadu",600103,"EMPLOYEE REFERRAL","PAS",0,"Chennai","CHN DLF/ EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-11,2019-02-11,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,2,1,2,3,1,0,1,2
"2025",42829,"OfferDeclined","OfferDeclined","Re hire","XE020M24041",1,22.59178082,"Karnataka",560016,"CAMPUS","Transfer Pricing",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-06-03,NA,0,2,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,6,1,1,0,1,6
"2026",33674,"OfferDeclined","OfferDeclined","New Employee","XE020M51545",0,30.21917808,"Tamil Nadu",600126,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.22,0,1,0,1,"0",2019-03-25,NA,0,1,7,NA,2019-10-16,2019-10-16 05:30:00,2,3,4,1,2,0,1,3
"2027",26412,"Joined","OfferAccepted","New Employee","XE020M36003",1,22.45753425,"Karnataka",403523,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0,0,0,0,0,"0",2018-07-02,2018-07-02,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,1,0,2,7
"2028",38543,"Joined","OfferAccepted","New Employee","XE020M24506",1,24.47123288,"Andhra Pradesh",533103,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-03-18,2019-03-18,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,4,3,1,1,1,0,1,3
"2029",40092,"Joined","OfferAccepted","New Employee","XE020M38015",1,24.61369863,"Karnataka",560043,"PORTAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-04-08,2019-04-08,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,3,2,1,1,0,1,4
"2030",27851,"Joined","OfferAccepted","New Employee","XE020M32824",1,24.61643836,"Karnataka",560045,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-08-20,2018-08-20,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,8
"2031",33439,"Joined","OfferAccepted","New Employee","XE020M38015",1,33.51780822,"Karnataka",560036,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-07,2019-01-07,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,1
"2032",27955,"Joined","OfferAccepted","New Employee","XE020M39949",0,29.4739726,"Uttar Pradesh",201301,"EMPLOYEE REFERRAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.29,0,0,0,1,"0",2018-08-20,2018-08-20,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,9,1,4,1,2,0,2,8
"2033",28404,"Joined","OfferAccepted","New Employee","XE021306642",1,24.27123288,"Kerala",682304,"PORTAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",44,FALSE,2,"Post Grad",1,0,0.3,0,0,0,1,"0",2018-10-15,2018-10-15,1,1,11,NA,2019-10-16,2019-10-16 05:30:00,3,3,3,4,1,0,1,10
"2034",30456,"Joined","OfferAccepted","New Employee","XE020M42382",0,27.71232877,"Karnataka",560050,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.54,0,0,0,1,"0",2018-11-19,2018-11-19,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,1,11
"2035",32140,"OfferDeclined","OfferDeclined","New Employee","XE020M22317",0,31.26027397,"Andhra Pradesh",5000084,"PORTAL","GDS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.24,0,1,0,1,"0",2019-01-28,NA,0,1,10,NA,2019-10-16,2019-10-16 05:30:00,4,3,7,1,2,0,1,1
"2036",32218,"Joined","OfferAccepted","Re hire","XE020M38015",1,31.41369863,"Karnataka",560094,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,0.15,0,0,0,1,"0",2018-12-17,2018-12-17,1,2,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,12
"2037",33589,"Joined","OfferAccepted","Re hire","XE020M00201",0,33.46027397,"Karnataka",560050,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,0.09,0,0,0,1,"0",2019-01-07,2019-01-07,1,2,14,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,1
"2038",26372,"Joined","OfferAccepted","New Employee","XE020M36003",1,23.30684932,"West Bengal",700025,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,5,4,2,1,1,0,2,10
"2039",34986,"Joined","OfferAccepted","New Employee","XE020M39949",0,35.29315068,"West Bengal",700156,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.25,0,1,0,1,"0",2019-03-04,2019-03-04,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,5,2,4,1,2,0,1,3
"2040",28191,"Joined","OfferAccepted","New Employee","XE020M32824",1,33.80821918,"Karnataka",560036,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.01,0,0,0,1,"0",2018-08-27,2018-08-27,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,8
"2041",40075,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,25.84383562,"Kerala",688524,"CONSULTANCY","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.23,0,1,0,1,"0",2019-05-27,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,2,1,1,2,0,1,5
"2042",43405,"Joined","OfferAccepted","New Employee","XE020M24041",1,22.49863014,"Karnataka",560085,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"MBA",0,0,1,0,0,0,1,"0",2019-06-24,2019-06-24,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,2,1,1,0,3,6
"2043",38000,"Joined","OfferAccepted","New Employee","XE021305129",1,21.95068493,"Kerala",682023,"PORTAL","MENA",0,"Kochi","KOC Carnival2/All Entities/SEZ",4,TRUE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-02-18,2019-02-18,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,3,3,8,4,3,0,1,2
"2044",43503,"Joined","OfferAccepted","New Employee","XE020M63277",1,27.21917808,"Karnataka",560040,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.22,0,0,0,1,"0",2019-06-17,2019-06-17,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,2,0,2,6
"2045",33473,"Joined","OfferAccepted","New Employee","XE020M32824",0,26.64109589,"Karnataka",560017,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-12-31,2018-12-31,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,12
"2046",22899,"Joined","OfferAccepted","New Employee","XE020M42382",0,38.29863014,"Karnataka",560076,"EMPLOYEE REFERRAL","Payroll",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"MBA",0,0,0.57,0,0,0,1,"1",2018-07-02,2018-07-02,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,1,8,1,2,0,3,7
"2047",37609,"OfferDeclined","OfferDeclined","New Employee","XE020M22317",0,27.09315068,"Karnataka",560068,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.25,0,0,0,1,"0",2019-04-08,NA,0,1,10,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,2,0,1,4
"2048",22775,"OfferDeclined","OfferDeclined","New Employee","XE020M39949",0,30.95342466,"Karnataka",560072,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.13,0,0,0,1,"0",2018-07-30,NA,0,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,2,7
"2049",27441,"Joined","OfferAccepted","New Employee","XE020M39949",0,29.66849315,"Karnataka",560037,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",0,0,0.24,0,0,0,1,"0",2018-08-27,2018-08-27,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,2,8
"2050",41833,"Joined","OfferAccepted","New Employee","XE020M24506",1,21.33424658,"Karnataka",560005,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2019-05-13,2019-05-13,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,1,0,2,5
"2051",40677,"Joined","OfferAccepted","New Employee","XE020M32824",0,26.7260274,"Karnataka",560076,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-04-15,2019-04-15,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"2052",40712,"Joined","OfferAccepted","New Employee","XE020M38015",1,25.84383562,"Karnataka",560103,"CONSULTANCY","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-04-22,2019-04-22,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,2,5,1,1,0,1,4
"2053",39296,"Joined","OfferAccepted","New Employee","XE020M38015",0,23.69589041,"Karnataka",560032,"CONSULTANCY","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-03-18,2019-03-18,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,2,5,1,1,0,1,3
"2054",37496,"Joined","OfferAccepted","Re hire","XE020M32824",0,29.16712329,"Karnataka",560030,"WALK-IN","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.08,0,0,0,1,"0",2019-02-18,2019-02-18,1,2,3,NA,2019-10-16,2019-10-16 05:30:00,1,5,1,1,2,0,1,2
"2055",26669,"OfferDeclined","OfferDeclined","New Employee","XE020M36003",1,24.15342466,"West Bengal",712136,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-10-01,NA,0,1,6,NA,2019-10-16,2019-10-16 05:30:00,5,4,2,1,1,0,1,10
"2056",38902,"Joined","OfferAccepted","New Employee","XE020M63277",0,27.27945205,"Karnataka",560067,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.31,0,0,0,1,"0",2019-04-15,2019-04-15,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,2,0,1,4
"2057",38029,"Joined","OfferAccepted","Re hire","XE020M22317",0,27.99178082,"Karnataka",560085,"PORTAL","Transfer Pricing",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,0.08,0,0,0,1,"0",2019-03-04,2019-03-04,1,2,10,NA,2019-10-16,2019-10-16 05:30:00,1,3,6,1,1,0,1,3
"2058",35578,"Joined","OfferAccepted","New Employee","XE020M24041",0,24.45205479,"Karnataka",562101,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-02-04,2019-02-04,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,2
"2059",37330,"Joined","OfferAccepted","New Employee","XE020M24041",0,26.3260274,"Karnataka",575001,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-02-04,2019-02-04,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,1,2
"2060",35857,"Joined","OfferAccepted","New Employee","XE020M32824",0,23.8739726,"Karnataka",560103,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-01-28,2019-01-28,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"2061",33684,"Joined","OfferAccepted","New Employee","XE020M22317",0,23.71506849,"Karnataka",574509,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2018-12-31,2018-12-31,1,1,10,NA,2019-10-16,2019-10-16 05:30:00,1,3,1,1,1,0,1,12
"2062",41475,"Joined","OfferAccepted","New Employee","XE020M38015",1,23.81917808,"Uttar Pradesh",201308,"EMPLOYEE REFERRAL","Indirect",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",1,0,0.29,0,0,0,1,"0",2019-06-24,2019-06-24,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,9,1,5,2,1,0,1,6
"2063",28551,"Joined","OfferAccepted","New Employee","XE020M32654",1,27.00821918,"New Delhi",110059,"EMPLOYEE REFERRAL","Tax Chat",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",44,FALSE,2,"Post Grad",0,0,0.64,0,0,0,1,"0",2018-10-15,2018-10-15,1,1,9,NA,2019-10-16,2019-10-16 05:30:00,6,1,3,2,1,0,1,10
"2064",35808,"Joined","OfferAccepted","Re hire","XE020M36003",1,31.47671233,"Kerala",682030,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.13,0,1,0,1,"0",2019-01-28,2019-01-28,1,2,6,NA,2019-10-16,2019-10-16 05:30:00,3,1,2,1,1,0,1,1
"2065",32310,"Joined","OfferAccepted","New Employee","XE020M24041",0,21.81643836,"Karnataka",560111,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",4,FALSE,1,"Post Grad",0,0,1,0,0,1,1,"0",2019-01-21,2019-01-21,1,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,3,0,1,1
"2066",35189,"Joined","OfferAccepted","New Employee","XE020M38015",1,29.23013699,"Karnataka",560001,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-11,2019-02-11,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,2
"2067",40091,"Joined","OfferAccepted","New Employee","XE020M38015",1,27.45205479,"Karnataka",560077,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.12,0,0,0,1,"0",2019-04-08,2019-04-08,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,2,2,1,1,0,1,4
"2068",28026,"OfferDeclined","OfferDeclined","New Employee","XE020M32654",0,30.81917808,"Andhra Pradesh",500084,"EMPLOYEE REFERRAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"Grad",1,0,0.23,0,1,0,1,"0",2018-10-15,NA,0,1,9,NA,2019-10-16,2019-10-16 05:30:00,4,1,3,4,2,0,2,10
"2069",38962,"Joined","OfferAccepted","New Employee","XE020M63277",1,24.36438356,"Karnataka",560016,"CONSULTANCY","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2019-04-08,2019-04-08,1,1,8,NA,2019-10-16,2019-10-16 05:30:00,1,2,4,1,1,0,1,4
"2070",38524,"Joined","OfferAccepted","New Employee","XE020M42382",0,41.94246575,"New Delhi",110008,"PORTAL","Indirect",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",32,FALSE,2,"Post Grad",0,0,0,1,0,0,0,"0",2019-04-01,2019-04-01,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,6,3,5,2,4,0,1,4
"2071",39024,"Joined","OfferAccepted","New Employee","XE020M17867",1,21.12328767,"Karnataka",560061,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-03-11,2019-03-11,1,1,12,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,3
"2072",42088,"Joined","OfferAccepted","New Employee","XE020M24506",1,21.64657534,"Karnataka",560033,"CAMPUS","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2019-05-20,2019-05-20,1,1,14,NA,2019-10-16,2019-10-16 05:30:00,1,4,1,1,1,0,2,5
"2073",30317,"Joined","OfferAccepted","New Employee","XE020M42382",0,27.31780822,"Karnataka",560037,"CONSULTANCY","Tax Chat",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",1,0,0.38,0,0,0,1,"0",2018-12-03,2018-12-03,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,1,2,3,1,2,0,1,12
"2074",33839,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,31.98356164,"Kerala",682021,"PORTAL","Tax Chat",0,"Kochi","KOC Carnival/EYGDS/SEZ-SFT",42,FALSE,2,"Post Grad",1,0,0.27,0,0,0,1,"0",2018-12-24,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,3,3,4,2,0,1,12
"2075",41680,"Joined","OfferAccepted","Transfer","XE020M24506",0,25.74794521,"New Delhi",110021,"CWR TO FTE CONVERSION","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-05-13,2019-05-13,1,3,14,NA,2019-10-16,2019-10-16 05:30:00,6,5,4,1,1,0,1,5
"2076",37403,"Joined","OfferAccepted","New Employee","XE020M36003",0,24.07945205,"Tamil Nadu",600016,"PORTAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,1,0,1,"0",2019-02-25,2019-02-25,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,2,3,5,1,1,0,1,2
"2077",38528,"Joined","OfferAccepted","New Employee","XE020M42382",0,39.69041096,"Haryana",122001,"PORTAL","Indirect",0,"Gurgaon","GGN UCP/All Entities/Non-SEZ",32,FALSE,2,"Post Grad",0,0,0,1,0,0,0,"0",2019-04-01,2019-04-01,1,1,2,NA,2019-10-16,2019-10-16 05:30:00,7,3,5,2,4,0,1,4
"2078",30703,"Joined","OfferAccepted","Transfer","XE020M39949",0,38.43561644,"Kerala",682026,"GDS LEAP","Tax - TTT",1,"Kochi","KOC Carnival4/All Entities/SEZ",44,FALSE,2,"Post Grad",0,0,0,0,0,0,0,"0",2018-11-01,2018-11-01,1,3,4,NA,2019-10-16,2019-10-16 05:30:00,3,5,4,4,1,0,1,11
"2079",31141,"Joined","OfferAccepted","New Employee","XE020M38015",1,24.05753425,"Karnataka",560076,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-11-05,2018-11-05,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,11
"2080",27607,"Joined","OfferAccepted","New Employee","XE020M39949",0,26.97534247,"Karnataka",560056,"EMPLOYEE REFERRAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,0.19,0,0,0,1,"0",2018-08-20,2018-08-20,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,1,5,1,1,0,2,8
"2081",26928,"Joined","OfferAccepted","Re hire","XE020M42382",0,34.69589041,"Australia",3003,"PORTAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"CA",0,0,1,0,0,0,1,"0",2018-07-16,2018-07-16,1,2,2,NA,2019-10-16,2019-10-16 05:30:00,9,3,1,1,2,0,4,7
"2082",27018,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,36.00273973,"New Delhi",110075,"CONSULTANCY","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Grad",1,0,0.39,0,1,0,1,"0",2018-08-27,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,6,2,2,1,2,0,2,8
"2083",39859,"Joined","OfferAccepted","New Employee","XE020M38015",1,22.13972603,"Karnataka",560029,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.5,0,0,0,1,"0",2019-04-01,2019-04-01,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,4
"2084",39979,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",0,29.66849315,"Kerala",670604,"CONSULTANCY","GCR",0,"Kochi","KOC Carnival4/All Entities/SEZ",42,FALSE,2,"Post Grad",1,0,0.09,0,0,0,1,"0",2019-05-27,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,2,1,4,2,0,1,5
"2085",29384,"Joined","OfferAccepted","New Employee","XE020M51545",0,32.49315068,"Karnataka",560078,"PORTAL","Tax - TTT",1,"Bangalore","BLR CORAL/EYGDS/SEZ",42,FALSE,2,"Post Grad",0,0,0.09,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,7,NA,2019-10-16,2019-10-16 05:30:00,1,3,4,1,2,0,1,10
"2086",35778,"OfferDeclined","OfferDeclined","New Employee","XE020M24041",1,25.08219178,"Karnataka",560035,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",1,0,1,0,0,0,1,"0",2019-01-28,NA,0,1,5,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,1
"2087",31350,"Joined","OfferAccepted","New Employee","XE020M32824",0,21.62465753,"Karnataka",560085,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2018-11-05,2018-11-05,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,11
"2088",35907,"Joined","OfferAccepted","New Employee","XE020M32824",0,34.5890411,"Karnataka",560001,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.29,0,0,0,1,"0",2019-02-11,2019-02-11,1,1,3,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,2
"2089",32751,"Joined","OfferAccepted","New Employee","XE020M39949",1,22.36712329,"Karnataka",560037,"PORTAL","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.29,0,0,0,1,"0",2018-12-17,2018-12-17,1,1,4,NA,2019-10-16,2019-10-16 05:30:00,1,3,5,1,1,0,1,12
"2090",39986,"OfferDeclined","OfferDeclined","New Employee","XE020M42382",1,31.70684932,"Kerala",673032,"EMPLOYEE REFERRAL","GCR",0,"Kochi","KOC Carnival4/All Entities/SEZ",42,FALSE,2,"Post Grad",1,0,0.09,0,0,0,1,"0",2019-05-27,NA,0,1,2,NA,2019-10-16,2019-10-16 05:30:00,3,1,1,4,2,0,1,5
"2091",37379,"Joined","OfferAccepted","New Employee","XE020M36003",0,22.94520548,"Karnataka",560008,"EMPLOYEE REFERRAL","GCR",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-02-18,2019-02-18,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,1,1,1,1,1,0,1,2
"2092",37917,"OfferDeclined","OfferDeclined","New Employee","XE020M38015",1,26.57534247,"Karnataka",560078,"CONSULTANCY","Indirect",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,1,0,0,0,1,"0",2019-03-04,NA,0,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,2,5,1,1,0,1,3
"2093",32189,"Joined","OfferAccepted","New Employee","XE020M38015",0,29.50136986,"Karnataka",560037,"EMPLOYEE REFERRAL","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Post Grad",0,0,0.24,0,0,0,1,"0",2018-12-10,2018-12-10,1,1,1,NA,2019-10-16,2019-10-16 05:30:00,1,1,2,1,1,0,1,12
"2094",26384,"Joined","OfferAccepted","New Employee","XE020M36003",1,22.84657534,"Assam",781001,"CAMPUS","PAS",0,"Bangalore","BLR CORAL/EYGDS/SEZ",44,FALSE,2,"Grad",0,0,1,0,0,0,1,"0",2018-10-01,2018-10-01,1,1,6,NA,2019-10-16,2019-10-16 05:30:00,9,4,2,1,1,0,2,10
"2095",43125,"Joined","OfferAccepted","Transfer","XE021305129",0,27.22191781,"Kerala",689013,"CWR TO FTE CONVERSION","MENA",0,"Trivandrum","TVM Thejaswini/All/NON-SEZ",44,TRUE,2,"Post Grad",1,0,0.13,0,0,0,1,"0",2019-06-04,2019-06-04,1,3,14,NA,2019-10-16,2019-10-16 05:30:00,3,5,8,4,1,0,1,6
